ticker,roe,debt_to_equity,current_ratio,quick_ratio,oper_cash_flow,total_revenue,ebitda_margin,operating_margin,gross_margin,analyst_rating,pb_ratio,eps,market_cap,ev_to_ebitda,price_to_sales,payout_ratio,beta,shares_outstanding,float_shares,revenue_growth,rnd_to_revenue
GMRE,0.011519999,117.57,1.436,1.301,70046000.0,138760000.0,0.60833,0.18329,0.99888,,1.1200117,0.01,1045816896.0,14.727,7.5368757,84.0,1.272,66878700.0,63096347.0,6.6000000000000005,
CSGS,0.31248,206.351,1.464,0.831,135716992.0,1197248000.0,0.15326999,0.15683,0.48676997,1.3,5.86123,3.03,1733015808.0,11.379,1.4474994,0.396,0.879,28773300.0,25927630.0,6.5,13.271035711127674
PINC,0.02026,9.784,0.83,0.726,440495008.0,1285872000.0,0.26933,0.14113,0.63837004,,1.2236512,0.4,2159356928.0,5.645,1.6792939,2.1,0.53,91307400.0,89867479.0,-14.2,0.3021651003471153
CVLG,,67.73,,,,1122067968.0,0.13622,0.02953,0.23818001,1.5,1.238751,1.38,544661504.0,5.282,0.48540866,0.1703,1.532,21855900.0,16160168.0,-3.4000000000000004,
HPQ,,,0.723,0.357,4001999872.0,53878001664.0,0.09158,0.068569995,0.21846001,2.75,-22.678413,2.78,24265175040.0,6.572,0.45037258,0.40150002,1.339,942702976.0,939714660.0,2.4,2.9398696682464456
SEG,-0.31921,26.088,8.126,7.273,-52700000.0,78565000.0,-0.98932,-2.4119,-0.51706004,,0.42833215,-16.82,240245296.0,-3.122,3.0579176,0.0,,12694600.0,7510800.0,-69.19999999999999,
SIGA,0.28699,0.632,9.121,6.97,48761808.0,138719344.0,0.50838,0.70071,0.6857,,1.7339509,0.82,374351360.0,3.286,2.6986241,0.0,0.931,71441104.0,40526169.0,-30.099999999999998,
BLBD,0.84706,52.458,1.442,0.654,137304992.0,1343366016.0,0.11047,0.106979996,0.18827,,6.844174,3.21,1229855104.0,8.001,0.9155026,0.0,1.421,32111100.0,31988414.0,-1.2,
APLD,-0.79237,199.585,0.697,0.212,-153800992.0,221192000.0,0.11176,-0.34735,0.05579,1.33333,2.5194964,-1.47,1147073024.0,86.162,5.18587,0.0,5.809,224718000.0,175264086.0,22.1,
PENN,-0.10343,393.549,0.816,0.676,359300000.0,6578100224.0,0.09053001,0.023729999,0.39513,2.21053,0.7992699,-2.05,2350932480.0,21.616,0.35738775,0.0,1.813,150852992.0,145071153.0,19.6,
SBUX,,,0.644,0.399,5569699840.0,36347301888.0,0.16668,0.07511,0.25030002,2.29412,-12.311819,2.75,93866639360.0,19.119,2.5824926,0.8582,0.983,1136400000.0,1134354480.0,2.3,
NVRI,-0.22926001,351.748,1.279,0.832,83315000.0,2290611968.0,0.10232,0.05456,0.19319001,2.33333,1.3737651,-1.49,561879168.0,8.835,0.24529652,0.0,1.795,80497296.0,73284724.0,-8.7,0.08517483639865471
AXS,0.15435,25.229,0.718,0.28,1769752960.0,6055199744.0,0.18834999,0.20347,0.29042,1.88889,1.4699228,10.08,7868466176.0,6.158,1.2994561,0.17459999,0.824,78653200.0,78056197.0,6.800000000000001,
CCL,0.2587,309.246,0.257,0.149,5080000000.0,25423998976.0,0.25106,0.09329,0.54012,1.76667,2.7884066,1.55,26460418048.0,8.47,1.0407654,0.0,2.508,1166610048.0,1262786164.0,7.5,
APLS,-0.93546,205.56,4.253,3.708,-87866000.0,781366976.0,-0.20884001,-0.12311,0.43011,1.86364,10.539216,-1.6,2431946752.0,-15.697,3.1124258,0.0,0.718,125682000.0,84370474.0,45.2,35.926560265000376
CMG,0.45574,132.72,1.522,1.389,2092916992.0,11487257600.0,0.20396,0.17296,0.40282002,1.70588,19.557232,1.13,68142731264.0,30.134,5.932615,0.0,1.116,1347360000.0,1336854561.0,6.4,
ZYME,-0.30537,5.471,3.403,3.189,-110044000.0,76304000.0,-1.48114,-0.71596,-0.78888,1.5,2.428746,-1.62,830052416.0,-6.077,10.878229,0.0,1.242,69576896.0,38543506.0,83.3,119.4386258902388
SWBI,0.08049,39.855,4.669,1.434,-4315000.0,493046016.0,0.13185,0.018860001,0.30555,,1.108291,0.65,403504768.0,8.035,0.8183917,0.7846,1.015,44002700.0,40683579.0,-15.7,2.4757302498166283
ALRS,0.05568,,,,,224218000.0,0.0,0.29843,0.0,2.4,1.0393133,1.03,534455296.0,,2.3836412,0.77669996,0.718,25365700.0,22108204.0,42.9,
EBAY,0.36479,145.01,1.169,1.072,2585999872.0,10311999488.0,0.24399,0.24101,0.71848,2.75758,6.554111,4.16,32291338240.0,13.83,3.1314332,0.2644,1.291,460844000.0,459013090.0,1.0999999999999999,14.003868471953579
CABA,-0.59642,10.241,6.154,6.053,-88222000.0,,0.0,0.0,0.0,,0.38474348,-2.34,58608280.0,0.676,,0.0,2.723,50743100.0,42831744.0,,
CNK,0.71861,968.96,0.789,0.726,369600000.0,3011000064.0,0.17227,-0.04309,0.49067003,2.1,9.887951,1.55,3501540352.0,11.856,1.1629161,0.051599998,1.917,115012000.0,100761490.0,-6.6000000000000005,
AVO,0.08253,37.056,1.751,0.938,82700000.0,1310200064.0,0.07709,0.02932,0.11891,,1.3366017,0.57,736303808.0,9.385,0.56197816,0.0,0.545,71071800.0,47861850.0,29.2,
CMP,0.17011999,319.14,2.72,0.772,149400000.0,1514400000.0,0.1841,0.00992,0.21309,,2.1772034,-3.73,573171648.0,5.315,0.378481,1.6216,1.571,41504100.0,41337669.0,-25.0,
SHW,0.70217,329.968,0.767,0.393,3151000064.0,23036899328.0,0.19246,0.14281,0.48718,2.17241,21.423008,10.58,88904466432.0,23.269,3.8592203,0.2774,1.245,250600992.0,230944400.0,-1.0999999999999999,
FPI,0.10012999,34.176,1.176,0.857,16142000.0,58351000.0,0.559,0.55438,0.80626,2.25,0.9633765,1.06,480431872.0,21.902,8.233481,0.22639999,0.849,45990400.0,40578250.0,-0.5,
USFD,0.1065,120.009,1.206,0.662,1174000000.0,37876998144.0,0.04124,0.03266,0.17251,1.64706,3.4076567,2.02,15430807552.0,13.535,0.40739256,0.0,1.356,230516992.0,229098082.0,6.2,
COO,0.05251,31.251,1.988,0.818,777200000.0,3928499968.0,0.28156,0.18866,0.67,1.84211,2.0006394,2.07,16264501248.0,16.953,4.14013,0.0,1.082,199956992.0,198597313.0,3.5999999999999996,4.218928164196123
AWK,0.10428,137.735,0.488,0.378,1994000000.0,4815000064.0,0.54039,0.32837,0.60332,2.9375,2.77135,5.5,29193295872.0,16.607,6.0629897,0.5574,0.728,195012000.0,194596240.0,13.0,
PEBO,0.101789996,,,,140454000.0,561241024.0,0.0,0.34103,0.0,2.57143,0.89599806,3.15,1042283200.0,,1.8571044,0.5079,0.615,35645800.0,33598784.0,-3.9,
FNKO,-0.06353,110.135,0.939,0.505,123524000.0,1049849984.0,0.073979996,0.0256,0.4139,,0.90134114,-0.28,215234864.0,5.654,0.20501487,0.0,0.85,53887300.0,23990072.0,0.8999999999999999,
AWI,0.38599998,75.397,1.604,1.013,281400000.0,1502099968.0,0.26816,0.18788,0.40443,2.28571,8.149253,6.24,6466033664.0,17.464,4.3046627,0.1885,1.354,43426800.0,42893535.0,17.299999999999997,
ATR,0.15054,42.107,1.251,0.738,633822016.0,3554746880.0,0.2184,0.13046,0.38237,1.57143,3.9208128,5.47,9940446208.0,14.111,2.7963865,0.3218,0.582,66040700.0,65532844.0,-3.1,
JACK,,,0.501,0.331,197147008.0,1553245952.0,0.20396,0.15493,0.29712,2.5,-0.6060123,-1.87,501442208.0,11.389,0.32283503,0.3099,1.366,18858300.0,17552925.0,-3.6999999999999997,
FRT,0.091529995,133.197,0.685,0.663,574563008.0,1205612032.0,0.62272,0.34814999,0.68127,2.0,2.7013824,3.42,8204522496.0,17.254,6.805276,1.2807001,1.12,85780096.0,77423573.0,7.000000000000001,
SKY,0.11303,7.387,2.589,1.65,198939008.0,2425944064.0,0.100710005,0.11289,0.25142,2.57143,3.2358994,2.83,4952082944.0,18.748,2.0413015,0.0,1.373,57276000.0,55982090.0,15.299999999999999,
CME,0.13387,14.045,1.017,0.019,3914400000.0,6274100224.0,0.70434,0.67586,1.0,2.61111,3.789633,9.95,102639255552.0,23.557,16.3592,1.0562999,0.466,360356000.0,358881772.0,10.4,
ZBH,0.07318,57.856,2.436,1.271,1654200064.0,7698500096.0,0.33245,0.18077,0.71266,2.53333,1.4693242,4.5,18128168960.0,9.294,2.3547664,0.2133,0.781,197840992.0,198307278.0,1.0999999999999999,5.793305746163114
PYPL,0.22198999,66.041,1.3,0.266,6693000192.0,31889000448.0,0.19982,0.20139,0.41397,2.28261,3.3084397,4.45,66565021696.0,10.801,2.0873976,0.0,1.511,972532992.0,969595780.0,1.2,9.382620972917469
RMAX,,,1.479,0.862,55932000.0,303864992.0,0.25702,0.08194,0.74448997,3.2,0.36368644,0.45,257356448.0,0.631,0.8469434,0.0,1.194,19934900.0,15135568.0,-4.9,
SGHC,0.20749001,12.669,1.255,1.073,283583008.0,1696854016.0,0.14232,0.19184,0.49587002,1.2,7.8068585,0.25,4373768704.0,17.05,2.5775752,0.4118,1.027,505638016.0,257175934.0,38.9,
LUMN,-0.78941,6203.114,1.206,0.982,4326000128.0,12999999488.0,0.26223,0.019170001,0.48169,2.66667,15.088653,-0.32,4365247488.0,5.974,0.33578828,0.0,1.312,1025910016.0,945517635.0,-3.3000000000000003,
DFS,0.28472,76.665,1.036,1.028,8714000384.0,13342999552.0,0.0,0.48021,0.94364,2.29412,2.64312,18.72,47334670336.0,,3.5475285,0.1496,1.146,251652992.0,250181206.0,12.9,
HRL,0.09523,35.547,2.452,1.265,1171964032.0,11912698880.0,0.11059,0.07961,0.16728,2.83333,1.9958229,1.38,16027214848.0,13.711,1.3453891,0.8243,0.339,549913024.0,290249317.0,-0.3,
RVTY,0.03824,43.542,3.576,2.708,608891008.0,2769868032.0,0.30612,0.13327,0.56254,1.8,1.4334294,2.41,10939384832.0,15.743,3.9494245,0.1159,1.021,120147000.0,119577730.0,2.3,6.746625864442287
VYX,-0.26923,115.99,1.177,0.889,-132000000.0,2825999872.0,0.08174,0.06158,0.21938999,,1.3212001,-1.5,1198928384.0,9.403,0.42424926,0.0,1.629,138204992.0,122470831.0,-14.299999999999999,4.105571847507331
AGNC,0.050479997,659.928,0.238,0.223,258000000.0,584000000.0,0.0,0.64102995,1.0,2.06667,0.9768623,0.36,8831388672.0,,15.122241,4.0,1.297,1020380032.0,1012763405.0,-83.3,
SEE,0.45911,721.922,1.157,0.575,728000000.0,5392600064.0,0.19373,0.14642,0.30136,1.82353,6.712952,1.84,4226355200.0,7.801,0.78373235,0.4348,1.363,146927008.0,144092912.0,-0.3,
TPIC,,,0.939,0.831,12498000.0,1331131008.0,-0.0376,-0.0256,-8.0000005e-05,2.77778,-0.12619898,-4.43,48134312.0,-11.809,0.03616046,0.0,2.051,47609100.0,33272597.0,17.7,
BYON,-1.04278,22.341,0.953,0.643,-190615008.0,1244430976.0,-0.12041,-0.101610005,0.22013001,2.66667,1.4942529,-4.68,217451712.0,-0.927,0.17497163,0.0,3.234,57679500.0,56304957.0,-39.4,11.528902083297375
SRDX,-0.16962999,29.759,5.143,3.766,-5320000.0,121575000.0,0.037130002,-0.05377,0.74671996,2.33333,3.5045395,-1.4,386367104.0,85.802,3.1780145,0.0,1.321,14299300.0,13036927.0,-12.1,
AMP,0.58108,74.235,2.91,2.082,6837000192.0,18082000896.0,0.0,0.33720002,0.5662,2.23077,8.41641,29.43,45517406208.0,,2.517277,0.20120001,1.27,95222704.0,94909390.0,3.5999999999999996,
VCEL,0.040009998,34.092,4.231,3.532,58163000.0,237224000.0,0.04225,0.24516001,0.72550005,,6.411695,0.2,1891126272.0,194.066,7.971901,0.0,1.317,50135900.0,49413906.0,16.0,6.531256633411166
CWK,0.09523,184.332,1.182,1.095,171100000.0,9546300416.0,0.055770002,0.022669999,0.18419,2.5,1.2908475,0.7,2293210624.0,9.331,0.24021983,0.0,1.378,231287008.0,228555918.0,4.6,
ALT,-0.59860003,1.361,13.112,12.897,-79848000.0,20000.0,0.0,-4973.2,0.0,1.55556,2.926186,-1.34,384683392.0,-2.798,19234.17,0.0,1.115,77013696.0,76335168.0,-86.5,395620.0
COUR,-0.10828,0.508,2.553,2.415,104361000.0,704873984.0,-0.11564,-0.08533,0.53896,2.2,2.2959046,-0.42,1402565888.0,-7.89,1.9898108,0.0,1.381,161400000.0,139673946.0,6.0,16.45287228109314
CVX,,19.334,,,29891999744.0,195082993664.0,0.19713,0.10633001,0.3893,2.13043,1.5816523,8.75,237877051392.0,6.819,1.2193633,0.7543,0.806,1746720000.0,1636423522.0,-1.0,
AMG,0.1541,60.189,4.155,4.155,932099968.0,2040899968.0,0.3473,0.31871,0.55152,2.28571,1.5221604,15.14,4951694336.0,11.491,2.4262307,0.0026,1.061,28783900.0,28320790.0,4.3,
NMRK,0.06132,134.265,1.013,0.407,-120557000.0,2857497088.0,0.1163,-0.02527,1.0,2.4,1.2434999,0.38,2817858816.0,11.73,0.98612833,0.3158,1.98,163200992.0,136279535.0,21.8,
TIPT,0.13221,86.445,0.904,0.286,144731008.0,2042059008.0,0.099759996,0.07179,0.27214,,1.6913337,1.21,801310912.0,6.128,0.3924034,0.1983,1.145,37497000.0,23304746.0,-0.2,
ALKS,0.25713,4.902,3.333,2.717,516827008.0,1513769984.0,0.2768,0.045,0.84417,1.86667,3.3253355,2.1,5027831296.0,10.424,3.321397,0.0,0.465,164900992.0,162279355.0,-12.5,23.43055691494568
VLY,0.05483,,,,,1520316032.0,0.0,0.3937,0.0,2.3,0.68970925,0.69,4928246784.0,,3.2415936,0.6377,1.078,560028032.0,551717284.0,0.5,
CTLP,0.08359,24.343,1.805,0.969,17481000.0,285112000.0,0.11324,0.084189996,0.39835998,1.16667,3.1117942,0.19,591580288.0,19.05,2.074905,0.0,1.081,73034600.0,49496992.0,12.8,6.135210656249153
ALEX,0.06469,45.053,1.19,0.311,107927000.0,236060000.0,0.49435002,0.39828998,0.46685,1.75,1.2471064,0.89,1253546368.0,14.502,5.310287,1.0056,1.014,72711504.0,71720481.0,-8.3,
MTH,0.14583,36.438,12.573,2.141,-352081984.0,6284888064.0,0.14477,0.110410005,0.24239,2.25,0.9242256,9.88,4801137152.0,6.358,0.7639177,0.1574,1.505,71830304.0,70203307.0,-7.5,
XOM,0.14302,13.918,1.236,0.858,53311000576.0,341088010240.0,0.19018999,0.12764,0.30786,2.11111,1.7293702,7.54,454340804608.0,7.287,1.3319645,0.5146,0.475,4310000128.0,4301466200.0,0.6,
CATY,0.10067,,,,,691278976.0,0.0,0.57811,0.0,2.75,1.0371294,3.95,2971572480.0,,4.298659,0.3443,0.897,70034704.0,66647129.0,-0.5,
PGNY,0.1114,4.566,2.803,2.747,179104992.0,1167220992.0,0.060510002,0.0529,0.21707001,,4.6177006,0.57,1971229952.0,25.343,1.6888232,0.0,1.376,85668400.0,72211806.0,10.6,
HELE,0.07453,57.202,1.998,0.979,113213000.0,1907665024.0,0.1408,0.13408,0.47932997,2.4,0.3438374,5.37,581021376.0,5.663,0.30457202,0.0,0.911,22942600.0,22573503.0,-0.7000000000000001,
HAYW,0.08924,71.311,2.628,1.618,283422016.0,1067878016.0,0.25952,0.15484999,0.50526,2.6,2.1060538,0.56,3032357888.0,14.015,2.8396108,0.0,1.148,216288000.0,211492799.0,7.7,2.6157900026656065
OB,-0.0031299999,6.837,1.185,1.089,68561000.0,889875008.0,0.01274,0.07158,0.21587999,2.6,0.72201777,-0.11,313291232.0,15.243,0.35206208,0.0,1.522,93940400.0,30856606.0,-5.5,4.021552863342229
ICE,0.10421,73.534,0.999,0.029,4566000128.0,9461999616.0,0.61298,0.50667,1.0,1.88889,3.5963886,4.84,100692262912.0,20.639,10.641753,0.3789,1.134,574497984.0,570270557.0,8.0,
PNW,0.0919,177.219,0.502,0.188,1664365056.0,5205483008.0,0.38866,0.0583,0.41361,2.23529,1.6584864,5.05,11175746560.0,11.587,2.1469183,0.703,0.451,119399000.0,118953651.0,8.5,
GIII,0.11978,16.534,2.616,1.579,316400992.0,3180795904.0,0.10334,0.095249996,0.40824002,2.75,0.6616494,4.2,1111122560.0,3.69,0.34932217,0.0,1.417,43883200.0,38432913.0,9.8,
STEM,,,0.92,0.776,-27493000.0,151627008.0,-0.54522,-0.65046996,0.16163,3.0,-0.20047809,-4.98,83711848.0,-7.49,0.5520906,0.0,1.43,166359008.0,157486862.0,27.700000000000003,34.84251968503937
JNPR,0.07579,39.332,1.491,0.988,779600000.0,5204899840.0,0.11637,0.08561,0.587,2.81818,2.5153563,1.05,12182724608.0,20.72,2.3406262,0.8361,0.815,334276992.0,328463817.0,11.4,20.56121358877573
WOLF,-1.28474,1764.949,3.149,2.251,-702800000.0,776600000.0,-0.29745,-0.56288,0.022149999,3.08333,1.4663193,-7.69,612949760.0,-25.135,0.78927344,0.0,1.619,155571008.0,154276770.0,-13.4,24.598337950138504
NET,-0.087110005,139.86,2.859,2.758,380428992.0,1669625984.0,-0.02158,-0.07396,0.77318,2.22857,40.13184,-0.22,42195685376.0,-1182.601,25.272537,0.0,1.785,310319008.0,306847333.0,26.900000000000002,26.13632904732295
UPB,-0.21745001,0.39,44.627,43.926,-59172000.0,2370000.0,0.0,-42.93312,1.0,,0.91329145,-5.58,429778048.0,0.039,181.34094,0.0,,53688700.0,25480498.0,36.199999999999996,3551.876019575857
AFRM,-0.0734,269.105,12.293,8.735,785798976.0,2800203008.0,-0.03711,-0.00492,0.44455,1.91667,5.733394,-0.62,16190505984.0,-219.656,5.781904,0.0,3.664,279295008.0,264152243.0,46.6,
BE,0.01087,253.641,3.437,2.201,128582000.0,1564578944.0,0.06735,-0.05849,0.29099,2.24138,6.506217,0.02,3766754048.0,43.123,2.4075193,0.0,3.255,230508000.0,203460126.0,38.6,12.456866275485321
RXO,-0.26292,41.191,1.257,1.201,-12000000.0,4550000128.0,0.025710002,0.0054,0.17209,2.90476,1.3781632,-2.17,2240663552.0,25.422,0.49245352,0.0,1.556,163911008.0,133967920.0,70.5,
AMCX,-0.19823,258.816,2.378,2.264,375615008.0,2421314048.0,0.21826,0.18724,0.54078996,,0.32487625,-5.1,282968928.0,3.802,0.11686585,0.0,1.434,33431300.0,32438338.0,-11.700000000000001,
GERN,-0.66092,43.42,5.561,5.044,-218618000.0,76994000.0,-2.24934,-0.42178002,-0.36366,1.77778,2.943723,-0.27,866201728.0,-3.577,11.25025,0.0,0.763,636913024.0,601365201.0,206582.6,49.294233965121904
PCG,0.08257,193.839,0.948,0.746,8622000128.0,24540999680.0,0.38176998,0.23082,0.3759,2.05263,1.288508,1.09,37503414272.0,10.349,1.5281942,0.0642,0.629,2197680128.0,2191861148.0,2.1,
ACLX,-0.22836,11.891,4.779,4.684,-83467000.0,107936000.0,-1.2265,-3.48172,-0.45543,1.33333,6.8270264,-2.0,3149607680.0,-22.804,29.180326,0.0,0.342,55072700.0,32630699.0,-75.8,292.4734704572252
AI,-0.3207,0.522,6.743,6.553,-31328000.0,366923008.0,-0.83559996,-0.88665,0.59948003,3.1875,3.327435,-2.23,2870480896.0,-7.168,7.823115,0.0,1.984,129239000.0,117613145.0,26.0,60.08787025976392
BR,0.33918,152.819,1.317,1.188,1192600064.0,6768000000.0,0.24891001,0.19037001,0.31312,2.66667,11.468737,6.64,27383562240.0,18.162,4.046035,0.5173,0.992,117200000.0,116822090.0,4.9,
PAX,0.14463,34.242,0.968,0.658,,389900000.0,0.49086,0.36558,0.61323,2.33333,3.122842,0.48,1680712064.0,9.409,4.310623,1.8263,0.576,61887600.0,62126791.0,24.6,
FTNT,3.38742,71.857,1.471,1.362,2258099968.0,5955800064.0,0.32264,0.3451,0.80563,2.54545,55.35421,2.26,82918465536.0,41.937,13.922305,0.0,1.168,768974016.0,649736944.0,17.299999999999997,11.511354737666405
EXPE,0.43832,235.584,0.721,0.568,3084999936.0,13690999808.0,0.13374,0.11181,0.8946,2.21622,13.667797,8.94,21077563392.0,13.487,1.5395197,0.0,1.623,122041000.0,121802149.0,10.299999999999999,10.113065326633166
RLJ,0.029059999,104.121,2.416,1.982,,1373554944.0,0.24564,0.07784,0.28049,2.7,0.56320447,0.27,1066583616.0,10.166,0.7765133,1.8519,1.52,151706000.0,145240917.0,1.0999999999999999,
INVH,0.048070002,83.399,2.409,0.721,1116736000.0,2618856960.0,0.54978,0.27612,0.58558,2.33333,2.2043893,0.78,21425633280.0,20.489,8.181292,1.4614999,0.863,612948992.0,559181431.0,4.3999999999999995,
PCAR,0.19899,87.159,5.395,4.786,4082200064.0,32361199616.0,0.14893,0.12236,0.16684,2.61905,2.6010776,6.59,46876213248.0,11.322,1.4485314,0.1866,0.967,524959008.0,514995695.0,-14.899999999999999,1.550720937420213
BKR,0.18035999,35.011,1.337,0.793,3256999936.0,27837999104.0,0.16603,0.117010005,0.21359,1.74074,2.1190724,2.93,36127698944.0,8.507,1.2977836,0.2935,0.937,990750016.0,988154210.0,0.1,2.2716664073440174
LEA,0.12251,76.012,1.319,0.899,1120099968.0,23306000384.0,0.07079,0.04202,0.07624,2.35294,1.0457462,8.97,4652142592.0,4.441,0.19961137,0.3434,1.316,53540600.0,53322532.0,-2.1999999999999997,
SHLS,0.0438,25.838,2.328,1.514,80388000.0,399208000.0,0.17808,0.22222,0.35575,1.95833,1.3462114,0.14,751388608.0,10.525,1.8821982,0.0,1.513,167160992.0,157045129.0,-18.0,
UHS,0.18473,73.981,1.321,1.089,2030743040.0,16084073472.0,0.14568,0.11094,0.42712003,2.21053,1.7113805,17.8,11654331392.0,7.103,0.7245883,0.044899996,1.297,57951900.0,55088063.0,6.7,
WD,0.05337,100.715,1.646,0.595,,1056014976.0,0.0,0.02451,1.0,2.4,1.3846642,2.92,2449277184.0,,2.3193583,0.8973,1.622,33968200.0,32013606.0,1.9,
URBN,0.17559,44.441,1.388,0.636,502833984.0,5550666240.0,0.108380005,0.07659,0.34794,2.71429,1.9343216,4.26,4800292864.0,9.083,0.8648138,0.0,1.336,92660800.0,66287683.0,10.100000000000001,
DIOD,0.02764,4.907,3.259,1.708,119435000.0,1311120000.0,0.14382,0.03051,0.33243,,1.0023743,0.95,1804545280.0,8.987,1.3763387,0.0,1.369,46461000.0,45014803.0,5.1,9.786971924385055
BKE,0.46705002,76.984,2.053,1.391,242014000.0,1217688960.0,0.2171,0.25375998,0.58932996,,4.185689,3.89,1810520576.0,6.946,1.4868498,0.35990003,0.86,51159100.0,30492047.0,-0.8,
WS,0.106709994,16.551,1.752,0.92,212000000.0,3171399936.0,0.06981,0.0387,0.123789996,,1.2742219,2.15,1321282688.0,7.159,0.41662443,0.29770002,,50740500.0,35180958.0,-14.7,
TH,0.17888,49.787,1.068,1.036,151675008.0,386272000.0,0.48231,0.3023,0.60927,,1.7097532,0.7,718865344.0,3.964,1.861034,0.0,1.897,98813104.0,31915692.0,-33.7,
LSCC,0.073860005,2.292,4.312,2.703,143256992.0,488736000.0,0.18027,0.06005,0.66686,1.5,8.794982,0.44,6222217216.0,80.721,12.731244,0.0,,137614000.0,135684046.0,-14.7,34.44610903037869
SAIA,0.14634,17.708,1.433,1.225,586307008.0,3241873920.0,0.20334,0.089090005,0.25358,2.09091,2.861218,12.0,6772093952.0,11.051,2.0889442,0.0,2.037,26634000.0,26466504.0,4.3,
BEN,0.02799,24.117,6.576,1.642,891299968.0,8697100288.0,0.19168,0.09979,0.37884,3.54545,0.85283864,0.69,10531441664.0,8.55,1.2109141,1.8261,1.419,525520992.0,310399153.0,-1.9,
CBSH,0.17009,,,,,1643890944.0,0.0,0.44675,0.0,,2.3770745,4.03,8266982400.0,,5.0289116,0.2628,0.596,133597000.0,122025198.0,3.4000000000000004,
PTLO,0.07383,121.653,0.388,0.278,98040000.0,710553984.0,0.1191,0.075440004,0.2366,2.0,1.6280363,0.46,655359104.0,15.676,0.9223213,0.0,1.838,63906300.0,53436607.0,-1.7000000000000002,
SFNC,0.041950002,,,,,726747008.0,0.0,0.24045,0.0,2.66667,0.6821423,1.16,2408983296.0,,3.314748,0.7263,0.933,125927000.0,123682806.0,-1.0999999999999999,
CBRL,0.078,256.589,0.617,0.135,200794000.0,3506050048.0,0.05323,0.03326,0.3259,3.1,2.0559824,1.6,947645824.0,11.383,0.27028874,1.2813001,1.354,22263500.0,17123511.0,1.5,
ADSK,0.49687,97.634,0.676,0.562,1607000064.0,6130999808.0,0.23764,0.23673001,0.91959,1.75,22.861692,5.13,59642130432.0,41.406,9.727962,0.0,1.473,213000000.0,212414250.0,11.600000000000001,23.97803538743136
QLYS,0.41094002,9.897,1.367,1.274,244094000.0,607571008.0,0.33858,0.3104,0.81651,2.78261,9.815622,4.65,4664179712.0,21.102,7.676765,0.0,0.606,36353700.0,36229259.0,10.100000000000001,17.7786432650087
AAMI,2.3062,453.946,3.05,3.05,,519800000.0,0.31594,0.26606,0.48095,3.0,50.413795,2.22,1083818624.0,8.65,2.0850685,0.018,1.369,37066300.0,25748030.0,13.4,
TSVT,-0.24564,115.612,4.671,4.553,-84998000.0,37862000.0,-2.60013,-7.8926897,-1.62744,,1.2214881,-1.1,265662448.0,-3.359,7.016598,0.0,1.046,53228300.0,41984281.0,-72.6,295.72795625427204
KOD,-0.84700996,46.807,6.723,6.572,-117319000.0,,0.0,0.0,0.0,,1.3283163,-3.35,200237488.0,-0.959,,0.0,2.426,52763500.0,32345938.0,,
JBSS,0.16582,36.623,2.007,0.436,29249000.0,1107741952.0,0.09327,0.10424,0.18478,,2.0308304,4.72,703925248.0,8.197,0.6354596,0.18010001,0.395,9043450.0,9038382.0,-4.0,
FFIN,0.14596,,,,,553582976.0,0.0,0.5537,0.0,,2.9147522,1.62,4868003328.0,,8.793629,0.44439998,0.898,142090000.0,120060438.0,12.9,
UEC,-0.07919,0.288,9.438,4.104,-45337000.0,66837000.0,-0.70254,-0.072680004,-0.3484,,2.553955,-0.15,2242482944.0,-46.588,33.55152,0.0,1.357,428732000.0,420495678.0,42787.9,
RBA,0.07354,79.833,1.288,0.669,932000000.0,4284199936.0,0.28729,0.18614,0.4704,,3.5775664,2.01,18728894464.0,18.907,4.37162,0.5572,0.769,185123008.0,184370126.0,9.700000000000001,
KOS,0.17006001,229.942,0.75,0.42,678249024.0,1675561984.0,0.53237,-0.060960002,0.68337995,1.9,0.5935535,0.4,721793600.0,3.851,0.430777,0.0,1.457,478008992.0,459309382.0,-21.7,
ACVA,-0.1778,37.292,1.556,1.516,65397000.0,637155968.0,-0.099309996,-0.15893,0.26683,1.78571,5.861016,-0.48,2760973824.0,-39.344,4.3332777,0.0,1.721,170504000.0,165086086.0,34.8,
IVR,0.07914,669.822,0.049,0.021,183160000.0,79359000.0,0.0,0.43905,1.0,2.83333,0.810406,0.65,476820704.0,,6.008401,2.4615,1.605,65273200.0,61566109.0,-73.4,
OSPN,0.28916,3.853,1.96,1.67,58073000.0,241702000.0,0.25344,0.2778,0.72764,2.0,2.5441637,1.48,589131968.0,7.896,2.437431,0.081099994,1.211,38230500.0,37574814.0,-2.3,12.511441467032794
MUSA,0.60216,281.919,0.789,0.333,847600000.0,17909399552.0,0.056220002,0.05088,0.07269,2.2,11.954325,24.09,9931743232.0,12.388,0.55455476,0.074200004,0.589,19794800.0,18128297.0,-8.1,
XNCR,-0.35407,34.413,6.606,6.389,-202188000.0,110493000.0,-1.484,0.09106,-1.06064,1.5,0.9414204,-3.58,646057408.0,-2.964,5.847044,0.0,0.992,71151696.0,63684905.0,37.4,72.91839241337942
